cluster_id,n_points,diameter_proxy_m,diameter_proxy_mm,pca_span_1_m,pca_span_2_m,pca_span_3_m,pairwise_d90_m,proxy_volume_m3
415,25,0.04856100547008089,48.561005470080886,0.04856100547008089,0.05034648996928899,0.013325052474029153,0.04557400229115775,5.996000127085726e-05
416,20,0.071522950296355,71.52295029635499,0.071522950296355,0.04476333818511115,0.025275128194577952,0.057911381201631536,0.0001915732576079748
417,39,0.1476396889577869,147.6396889577869,0.1476396889577869,0.05930927307871965,0.05234338980052177,0.12348352016836435,0.0016850313565377956
418,27,0.11996865323059593,119.96865323059592,0.11996865323059593,0.04994620595464607,0.03238360028246968,0.1011096118996706,0.0009040698222178198
419,113,0.22498408710886025,224.98408710886025,0.22498408710886025,0.14345114391465247,0.1060724569141482,0.15296959448472824,0.00596285197480074
420,138,0.2712008599531012,271.2008599531012,0.2712008599531012,0.1704290621610176,0.093014788784096,0.196801159915726,0.010444118944880202
421,32,0.12376657310064129,123.7665731006413,0.12376657310064129,0.055464449495439425,0.01885020631535542,0.08957783940856864,0.000992678740192804
422,51,0.13987541624808597,139.87541624808597,0.13987541624808597,0.10960650364725652,0.058706077146525384,0.11834984360447227,0.00143292281678215
423,49,0.10930351969938906,109.30351969938906,0.10930351969938906,0.0687779435158597,0.05540683305649627,0.09136172291042695,0.0006837558628160324
424,23,0.09810107742779324,98.10107742779324,0.09810107742779324,0.07291590967696425,0.03837746329631085,0.08225532575599505,0.0004943333988644283
425,50,0.1861041311444066,186.1041311444066,0.1861041311444066,0.0679885436365273,0.032114832837606,0.10715213525918987,0.003374944718274651
426,45,0.11316456348611026,113.16456348611025,0.11316456348611026,0.07994306763253681,0.060098848095681015,0.10315518641939153,0.0007588046435924032
427,30,0.09230727501129957,92.30727501129957,0.09230727501129957,0.052239239951036506,0.03215365495370055,0.07383033726233101,0.0004118190321168389
428,597,0.3062109690526164,306.2109690526164,0.3062109690526164,0.22383764149795166,0.17880845099947426,0.21820777121059354,0.015033526032623245
429,33,0.08169701902871501,81.69701902871502,0.08169701902871501,0.061615875410427276,0.03346803755950953,0.06617398469276363,0.0002855073236697376
430,36,0.06451212414162594,64.51212414162593,0.06451212414162594,0.055950620343554636,0.03861895473951,0.05675786283112576,0.00014057971151151135
431,25,0.10518192185498326,105.18192185498326,0.10518192185498326,0.07130205262270572,0.016702906604215906,0.07581143417408928,0.0006092870223768386
432,94,0.13236311502618314,132.36311502618315,0.13236311502618314,0.091985002048867,0.0792443059115951,0.11007443248720826,0.0012142260895127122
433,20,0.10172282507722505,101.72282507722505,0.10172282507722505,0.06518428471717969,0.03484684292053352,0.07973333426597648,0.0005511297582640066
434,29,0.18050821658502808,180.5082165850281,0.18050821658502808,0.05011938416429713,0.034895296302763355,0.14124908588990945,0.003079566229864419
435,38,0.1014676952833709,101.4676952833709,0.1014676952833709,0.04043796637653499,0.03051008511882536,0.08291850669791839,0.0005469933044728035
436,50,0.13250520539841032,132.5052053984103,0.13250520539841032,0.10563782976642082,0.0542979475828535,0.11091835548301236,0.0012181406644797578
437,20,0.10589537941642961,105.8953794164296,0.10589537941642961,0.07706604928861203,0.03614090167257871,0.09108955196576592,0.0006217698435943772
438,45,0.1227178103099272,122.7178103099272,0.1227178103099272,0.11839999096908238,0.043808036044279186,0.11165709251629256,0.0009676569375361003
439,38,0.08310188723247097,83.10188723247097,0.08310188723247097,0.054381733308313834,0.038551365360394406,0.07075758393531871,0.00030049087083167765
440,59,0.141236651356644,141.23665135664402,0.141236651356644,0.1072250936390278,0.042384876126720115,0.11038429257409851,0.0014751658797708558
441,115,0.1980775834657592,198.0775834657592,0.1980775834657592,0.17941397994762903,0.1285266051583191,0.177219907090609,0.004069158525368552
442,33,0.1546409680559528,154.64096805595278,0.1546409680559528,0.11346218885191575,0.03531813137352365,0.1193183026352828,0.0019362984663670157
443,324,0.340275847277427,340.275847277427,0.340275847277427,0.20017891731834353,0.0976394901758229,0.2677241234645641,0.02062965639276805
444,98,0.21645915225790952,216.45915225790952,0.21645915225790952,0.12265476489072229,0.06289799864593172,0.15910645581199429,0.00531039079218424
445,46,0.1771953472285914,177.1953472285914,0.1771953472285914,0.10505453978553636,0.04051669444316525,0.1405601509503285,0.002913101148787632
446,169,0.15267369657483323,152.67369657483323,0.15267369657483323,0.12309522132529686,0.09613353816508222,0.11424087244596404,0.0018633364742007652
447,249,0.2643623765998433,264.3623765998433,0.2643623765998433,0.1865500077759204,0.08736651010223499,0.17937954157049105,0.009673810255839872
448,20,0.09036580196936261,90.36580196936261,0.09036580196936261,0.047257721359659124,0.02084796987121089,0.06225478304474346,0.00038637671329379053
449,33,0.10507322543377404,105.07322543377404,0.10507322543377404,0.05493505266997962,0.02201800955809168,0.08999179301820988,0.0006074000373981521
450,41,0.15637244796162142,156.37244796162142,0.15637244796162142,0.11918959873530802,0.05501446563593555,0.12991349275559866,0.0020020703189961536
451,66,0.16260874402425557,162.60874402425557,0.16260874402425557,0.09207926320989239,0.09564630302999294,0.12943247690317158,0.0022512841224847854
452,23,0.07553761759059929,75.5376175905993,0.07553761759059929,0.060553246605692716,0.02265371118752957,0.06184633195942615,0.00022567760919471591
453,38,0.24051132992772417,240.51132992772418,0.24051132992772417,0.08808479835527314,0.0576958514142078,0.16854996146301834,0.007284592153248179
454,27,0.08480398959234899,84.80398959234898,0.08480398959234899,0.0633478955078992,0.029863009763304738,0.0677735477905297,0.0003193357010866132
455,23,0.05828613954592281,58.28613954592281,0.05828613954592281,0.04696027382838463,0.025392952200778696,0.05596876959082421,0.0001036798827789424
456,28,0.16711191580554724,167.11191580554723,0.16711191580554724,0.120393296043587,0.013709025376608263,0.12945466601842534,0.002443548011317912
457,29,0.09160813508177025,91.60813508177026,0.09160813508177025,0.09127721226132167,0.043781874638875735,0.08661209069630839,0.00040253231270877786
458,34,0.10982686378330478,109.82686378330477,0.10982686378330478,0.08202425482255807,0.0378601102839338,0.08856584748259459,0.0006936244101387317
459,28,0.08697798467518111,86.97798467518112,0.08697798467518111,0.06151355175267707,0.024463194543958997,0.07913311168734859,0.0003445296826924977
460,86,0.16704854614513281,167.0485461451328,0.16704854614513281,0.17718309055851894,0.10326859328854315,0.1497524683128743,0.002440769249031181
461,20,0.08543576840779082,85.43576840779082,0.08543576840779082,0.050638867460160844,0.02865591870128191,0.0655114131819758,0.0003265260327821322
462,31,0.12348852264744647,123.48852264744647,0.12348852264744647,0.05970870014571713,0.02092547342306798,0.08525836741552106,0.0009860033880974874
463,69,0.11739075362726119,117.39075362726119,0.11739075362726119,0.08220532905023925,0.04425354917776117,0.08237753041376172,0.0008470329296064459
464,40,0.15508363364471378,155.08363364471379,0.15508363364471378,0.11856578391940961,0.052978228583690654,0.1307820803782138,0.0019529742921948461
465,104,0.213621279092364,213.621279092364,0.213621279092364,0.13846804587295997,0.0639792663236049,0.1406590609874379,0.0051042525656632585
466,30,0.12734909666068361,127.34909666068361,0.12734909666068361,0.08756834373586869,0.044386999014321735,0.10780193661320597,0.0010813996591580246
467,22,0.05935786252576851,59.35786252576851,0.05935786252576851,0.03953141845377289,0.030928734884981122,0.04740239145904587,0.00010950485720209984
468,37,0.1279943787246256,127.9943787246256,0.1279943787246256,0.08579785121239758,0.021599176416223168,0.09633689996936362,0.0010979215570639488
469,20,0.09732490087853876,97.32490087853876,0.09732490087853876,0.04574014229330567,0.028248260199981286,0.0704858857933577,0.00048269247963392265
470,21,0.09708972326413698,97.08972326413698,0.09708972326413698,0.07520012415223751,0.016035732047763287,0.07379348900804646,0.00047920176828224274
471,34,0.11289086158723403,112.89086158723403,0.11289086158723403,0.08935584938159616,0.035818693605624466,0.08587086291652062,0.000753312172542226
472,41,0.16904254311476824,169.04254311476825,0.16904254311476824,0.07779336754467657,0.042344433498981746,0.11406631028185499,0.0025292203965762297
473,24,0.12243081633499373,122.43081633499372,0.12243081633499373,0.07676005024185817,0.06560553347554662,0.0976876223152941,0.000960883770396373
474,34,0.17439174026852788,174.39174026852788,0.17439174026852788,0.06492249653566634,0.03360801775729152,0.13553835499419264,0.0027770030515236067
475,23,0.09958055202038313,99.58055202038312,0.09958055202038313,0.0888528016567603,0.018164620203019656,0.08880553616026467,0.0005170376995597305
476,38,0.0994406890299157,99.44068902991569,0.0994406890299157,0.07495801784999026,0.04586765334239181,0.08346651345807031,0.0005148621868384407
477,24,0.08613422220254513,86.13422220254513,0.08613422220254513,0.05568642780620872,0.018908676555825243,0.07297105121294858,0.00033459991893135753
478,114,0.1920463551272289,192.0463551272289,0.1920463551272289,0.12539707521080323,0.07297201648897601,0.12905509295122874,0.0037086583711215875
479,34,0.12129191860116866,121.29191860116866,0.12129191860116866,0.06012965482570163,0.0486445610152601,0.10294146583985293,0.0009343169327680443
480,37,0.11934952374291485,119.34952374291485,0.11934952374291485,0.09565697196774882,0.04023304037200248,0.09462449268151715,0.0008901448699445423
481,68,0.12127717226684684,121.27717226684683,0.12127717226684684,0.09329602192414645,0.06904831490600122,0.0974417877764782,0.0009339761992298326
482,39,0.11564899191867116,115.64899191867116,0.11564899191867116,0.08115255924463946,0.03712773505908444,0.08803426323922342,0.0008098865317446978
483,23,0.11140340553364425,111.40340553364425,0.11140340553364425,0.06285665164314205,0.03922211686014991,0.09065490005747563,0.0007239257484065824
484,67,0.129695180218106,129.695180218106,0.129695180218106,0.09502570521503192,0.051630424324670555,0.09088556012747116,0.0011422735832364091
485,35,0.13466097764019083,134.66097764019082,0.13466097764019083,0.07059706022456402,0.04137963960357746,0.0917925143655655,0.0012785682383982225
486,117,0.14721481326356314,147.21481326356314,0.14721481326356314,0.11377783620963286,0.09304210714775846,0.10947334215155866,0.0016705256929704106
487,105,0.20797545218465024,207.97545218465024,0.20797545218465024,0.14859847861982384,0.10738759278451,0.15855647023702354,0.004710151258471369
488,22,0.06239568387990338,62.39568387990338,0.06239568387990338,0.04336717313419222,0.027962614366662607,0.050274990617443616,0.00012719272435647035
489,151,0.16133166448097916,161.33166448097916,0.16133166448097916,0.1531435797365523,0.1302868310015899,0.14204472339271607,0.0021986569139183423
490,80,0.19781414783114384,197.81414783114386,0.19781414783114384,0.13538825620870792,0.0529607112003123,0.1382196039032781,0.004052944631236195
491,47,0.21932065064051076,219.32065064051076,0.21932065064051076,0.11298750980375757,0.08013862995592355,0.1543549180552138,0.0055237905039729205
492,35,0.15749068714588205,157.49068714588205,0.15749068714588205,0.07768160918848227,0.04746417634920681,0.12589003447567476,0.00204532937585278
493,29,0.12651678300152483,126.51678300152483,0.12651678300152483,0.0849669585086148,0.03202234224055234,0.09573607213160946,0.0010603348692345986
494,53,0.16426832011938775,164.26832011938774,0.16426832011938775,0.09671247783242409,0.03932831578652865,0.12009769638788381,0.002320919460032841
495,34,0.09718358248737836,97.18358248737836,0.09718358248737836,0.07369194597648801,0.048670094776692444,0.0861143608340749,0.00048059288360933225
496,68,0.1958019721905278,195.8019721905278,0.1958019721905278,0.12601474180040373,0.05435339708361366,0.1501536852794628,0.00393051816668038
497,171,0.23267016606648544,232.67016606648545,0.23267016606648544,0.12108034291648034,0.09815956507351924,0.1657053754648041,0.006595089927608562
498,25,0.07929600784111798,79.29600784111798,0.07929600784111798,0.051965296686463276,0.018398649032604616,0.06250037001036311,0.0002610673688752022
499,24,0.08144548968025855,81.44548968025856,0.08144548968025855,0.0589629126064425,0.018255602462928584,0.06649463769256059,0.0002828783685726496
500,54,0.13877082696330173,138.77082696330174,0.13877082696330173,0.08261956854795863,0.030817604462266973,0.09366967449938286,0.0013992430270982805
501,28,0.12126593793129303,121.26593793129304,0.12126593793129303,0.06714145352328853,0.02015081254162359,0.08525091035515314,0.0009337166706667494
502,41,0.1005789498030508,100.57894980305079,0.1005789498030508,0.06765548822250267,0.031139351739512426,0.08132702204068128,0.0005327456498478742
503,64,0.16489048427689187,164.89048427689187,0.16489048427689187,0.13319172786143788,0.04773031892480992,0.12994207782845102,0.002347390825456701
504,30,0.13579729798327628,135.79729798327628,0.13579729798327628,0.0678647532575197,0.03565303697506547,0.10616319992663122,0.0013112092622163368
505,22,0.06676363173444425,66.76363173444425,0.06676363173444425,0.048293881163542135,0.019360043951892274,0.05211299572601367,0.00015581830690789868
506,28,0.09412146923904019,94.1214692390402,0.09412146923904019,0.089947959251855,0.020314082910645386,0.08483658249203817,0.0004365808841315373
507,25,0.09899914737259463,98.99914737259463,0.09899914737259463,0.05312405602473233,0.04763005533001506,0.07767209653375348,0.0005080342419588348
508,205,0.18497414352191233,184.97414352191234,0.18497414352191233,0.15021390096424742,0.14317641197400516,0.14859417234370867,0.0033138412345185175
509,71,0.17129093216978236,171.29093216978237,0.17129093216978236,0.09638531140820569,0.07477080565250532,0.13459250894447833,0.0026314901016282312
510,30,0.09670828794628428,96.70828794628427,0.09670828794628428,0.056623140237075646,0.03722703373228724,0.08256505560960224,0.0004735760240820854
511,44,0.1441036115621292,144.1036115621292,0.1441036115621292,0.07130855324517002,0.035650639874178394,0.10469250484470388,0.0015668348344015568
512,29,0.09990468045392256,99.90468045392257,0.09990468045392256,0.05102241917805814,0.029178831811633915,0.07380233365442126,0.0005221029264129497
513,108,0.20363701979737647,203.63701979737647,0.20363701979737647,0.0961551865453017,0.08156103372030163,0.16120175003296727,0.004421491760178837
514,21,0.07728997751004898,77.28997751004898,0.07728997751004898,0.07554709256735076,0.023506345904098475,0.07203684137788854,0.0002417509364731089
515,26,0.09899556407274566,98.99556407274567,0.09899556407274566,0.06453983925121917,0.03667175307385179,0.06812678870971774,0.0005079790786615642
516,42,0.12642565764139588,126.42565764139587,0.12642565764139588,0.0645499549554409,0.03788830453953853,0.09174424240783338,0.001058045359092747
517,39,0.13916202043729486,139.16202043729487,0.13916202043729486,0.08061008616728002,0.0336652071949992,0.10574936490017069,0.0014111097698325872
518,51,0.16930192089646562,169.30192089646562,0.16930192089646562,0.06494666606720459,0.03706249523036152,0.12217814424175401,0.0025408807279390976
519,21,0.0860879544850987,86.0879544850987,0.0860879544850987,0.04282357478278491,0.022163381739414317,0.06573710955527902,0.00033406100908492
520,35,0.1489665058310748,148.96650583107478,0.1489665058310748,0.10695054648274607,0.017858241246177648,0.13011002310305092,0.0017308702581902225
521,36,0.10737512857271714,107.37512857271713,0.10737512857271714,0.08975381078402274,0.05229030650810862,0.0913163028224983,0.0006482010242188639
522,23,0.1131418586356431,113.1418586356431,0.1131418586356431,0.06412692898765553,0.032829143681554235,0.08783172965391445,0.0007583480053390704
523,27,0.09658533112275469,96.5853311227547,0.09658533112275469,0.055928719216448895,0.021529932171293426,0.06915119712293546,0.00047177197805189084
524,54,0.1757936281041384,175.7936281041384,0.1757936281041384,0.11728998162330509,0.04663323278632921,0.12775957693456555,0.002844513573437008
525,86,0.21353704661357092,213.53704661357094,0.21353704661357092,0.09512452448415906,0.08318591779268496,0.16520328077683616,0.005098217010497531
526,52,0.14007112427542795,140.07112427542796,0.14007112427542795,0.0710472021864394,0.029539650218123475,0.09875168333635366,0.0014389458991996462
527,48,0.1775289880932932,177.5289880932932,0.1775289880932932,0.055659715692432665,0.045188873161775625,0.1271596645983457,0.002929587373650074
528,54,0.13132586495905046,131.32586495905048,0.13132586495905046,0.10483844845921017,0.051619981630251444,0.10045714432030765,0.0011859037217455443
529,495,0.4551739315047597,455.1739315047597,0.4551739315047597,0.19235389136960987,0.15743665483166489,0.31959745401958134,0.04937768974096481
530,133,0.26899660272973136,268.99660272973136,0.26899660272973136,0.15028652891993094,0.10879558986270849,0.20229785524563032,0.010191521095501224
531,31,0.0927990834604064,92.7990834604064,0.0927990834604064,0.07708592900918737,0.03943443792495635,0.07742447192465977,0.0004184366177133844
532,31,0.163393418238831,163.393418238831,0.163393418238831,0.09309161654550785,0.03243090197825538,0.13659999644409682,0.0022840325964274097
533,20,0.07969715189434931,79.6971518943493,0.07969715189434931,0.056583429716104014,0.020336055602858606,0.059041631522397935,0.00026504952282932227
534,72,0.23257334891714992,232.57334891714993,0.23257334891714992,0.08650097199133866,0.06356651109191272,0.18926265594963365,0.006586860439166217
535,26,0.1289727769026286,128.9727769026286,0.1289727769026286,0.0729082376496577,0.02352810198193156,0.09912214746075952,0.001123292280684196
536,497,0.2544536799763963,254.45367997639627,0.2544536799763963,0.23995273938708578,0.16149512236405805,0.21244339137845059,0.008626305423108372
537,393,0.3467181592097022,346.7181592097022,0.3467181592097022,0.2043751824326829,0.16932803959667198,0.24703951391525444,0.02182370020254617
538,558,0.5576332838838187,557.6332838838188,0.5576332838838187,0.3089107373246832,0.21857007186771427,0.42774916744031743,0.0907913943860755
539,416,0.23831377258708103,238.31377258708102,0.23831377258708103,0.21321862250825718,0.14592096352046213,0.19586445162549346,0.00708673262400429
540,755,0.34301888461189023,343.01888461189026,0.34301888461189023,0.3003021853606894,0.19633479768937961,0.2689005501424965,0.021132589334023236
541,370,0.2379936406031587,237.9936406031587,0.2379936406031587,0.1456782497377236,0.13834856107801283,0.18297256897178174,0.007058211692943273
542,275,0.2277008802848652,227.7008802848652,0.2277008802848652,0.18608563232951125,0.15309529192222687,0.18908911878997794,0.006181484022913658
543,335,0.2603454845887859,260.34548458878595,0.2603454845887859,0.16825364520085778,0.12978153298098788,0.20493336636290402,0.009239506417206033
544,210,0.19997328920000107,199.97328920000106,0.19997328920000107,0.1287667125365924,0.10163428366427073,0.14718590071442178,0.004187112139857667
545,190,0.20075355972469106,200.75355972469106,0.20075355972469106,0.13365379165440908,0.13667214101418,0.15082253700377746,0.004236316378790882
546,66,0.31794008133281043,317.94008133281045,0.31794008133281043,0.09312513215495062,0.05195977359189103,0.2330412577389952,0.01682807602171076
547,142,0.30114062423201127,301.14062423201125,0.30114062423201127,0.1955718029323606,0.14869936079457535,0.25279345073611453,0.014299032762960191
548,1140,0.332684185546297,332.684185546297,0.332684185546297,0.30736782952884495,0.21256272128093417,0.27426543721394636,0.019279470079774767
549,303,0.307575699814047,307.57569981404697,0.307575699814047,0.14302949080813487,0.12501188341036343,0.24210348943703078,0.015235428899313758
550,880,0.4171507767242244,417.1507767242244,0.4171507767242244,0.2959500594993939,0.22228773560287973,0.31131062831327594,0.03800824282424247
551,319,0.2584460560331212,258.4460560331212,0.2584460560331212,0.20485948388945063,0.18367839058428878,0.2032628772136689,0.00903874948023697
552,33,0.1061841864598971,106.1841864598971,0.1061841864598971,0.08471552333103369,0.034390231467694043,0.08055974274712538,0.0006268709641368861
553,194,0.24948610073098423,249.48610073098425,0.24948610073098423,0.2078251008316324,0.14792451757703076,0.2072115244695019,0.008130882563771183
554,292,0.2758459494305244,275.8459494305244,0.2758459494305244,0.14691896384428813,0.09809630034790534,0.1821040215103252,0.010990019311679174
555,225,0.1985996070764821,198.5996070764821,0.1985996070764821,0.12656808917780393,0.1195585992196801,0.15595504551856118,0.004101415582250219
556,711,0.42786509762205827,427.8650976220583,0.42786509762205827,0.30408322544604605,0.20718861644268383,0.3238643323433791,0.04101277973282108
557,316,0.2444856500090504,244.4856500090504,0.2444856500090504,0.17372053544935392,0.16262874601470229,0.18954287984166582,0.007651714242528914
558,95,0.16673141218375276,166.73141218375275,0.16673141218375276,0.13340075020445705,0.06347606926104327,0.12821296986373307,0.002426894559270754
559,88,0.14969184060091523,149.6918406009152,0.14969184060091523,0.14150100015856992,0.10274140625086872,0.12792831485710474,0.0017562769750933919
